"LOCATION","Country","SUBJECT","Subject","MEASURE","Measure","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"USA","United States","CPGRGO01","CPI: Goods","IXOB","Index","M","Monthly","2015-10","Oct-2015","IDX","Index","0","Units","2015_100","2015=100",99.78113,,
"USA","United States","CPGRGO01","CPI: Goods","IXOB","Index","M","Monthly","2015-11","Nov-2015","IDX","Index","0","Units","2015_100","2015=100",98.96591,,
"USA","United States","CPGRGO01","CPI: Goods","IXOB","Index","M","Monthly","2015-12","Dec-2015","IDX","Index","0","Units","2015_100","2015=100",97.9709,,
"USA","United States","CPGRGO01","CPI: Goods","IXOB","Index","M","Monthly","2016-01","Jan-2016","IDX","Index","0","Units","2015_100","2015=100",97.77476,,
"USA","United States","CPGRGO01","CPI: Goods","IXOB","Index","M","Monthly","2016-02","Feb-2016","IDX","Index","0","Units","2015_100","2015=100",97.43764,,
"USA","United States","CPGRGO01","CPI: Goods","IXOB","Index","M","Monthly","2016-03","Mar-2016","IDX","Index","0","Units","2015_100","2015=100",98.20177,,
"USA","United States","CPGRGO01","CPI: Goods","IXOB","Index","M","Monthly","2016-04","Apr-2016","IDX","Index","0","Units","2015_100","2015=100",99.03027,,
"USA","United States","CPGRGO01","CPI: Goods","IXOB","Index","M","Monthly","2016-05","May-2016","IDX","Index","0","Units","2015_100","2015=100",99.3868,,
"USA","United States","CPGRGO01","CPI: Goods","IXOB","Index","M","Monthly","2016-06","Jun-2016","IDX","Index","0","Units","2015_100","2015=100",99.47363,,
"USA","United States","CPGRGO01","CPI: Goods","IXOB","Index","M","Monthly","2016-07","Jul-2016","IDX","Index","0","Units","2015_100","2015=100",98.72482,,
"USA","United States","CPGRGO01","CPI: Goods","IXOB","Index","M","Monthly","2016-08","Aug-2016","IDX","Index","0","Units","2015_100","2015=100",98.58793,,
"USA","United States","CPGRGO01","CPI: Goods","IXOB","Index","M","Monthly","2016-09","Sep-2016","IDX","Index","0","Units","2015_100","2015=100",98.97919,,
"USA","United States","CPGRGO01","CPI: Goods","IXOB","Index","M","Monthly","2016-10","Oct-2016","IDX","Index","0","Units","2015_100","2015=100",99.22948,,
"USA","United States","CPGRGO01","CPI: Goods","IXOB","Index","M","Monthly","2016-11","Nov-2016","IDX","Index","0","Units","2015_100","2015=100",98.52153,,
"USA","United States","CPGRGO01","CPI: Goods","IXOB","Index","M","Monthly","2016-12","Dec-2016","IDX","Index","0","Units","2015_100","2015=100",98.3448,,
"USA","United States","CPGRGO01","CPI: Goods","IXOB","Index","M","Monthly","2017-01","Jan-2017","IDX","Index","0","Units","2015_100","2015=100",99.2254,,
"USA","United States","CPGRGO01","CPI: Goods","IXOB","Index","M","Monthly","2017-02","Feb-2017","IDX","Index","0","Units","2015_100","2015=100",99.39497,,
"USA","United States","CPGRGO01","CPI: Goods","IXOB","Index","M","Monthly","2017-03","Mar-2017","IDX","Index","0","Units","2015_100","2015=100",99.68612,,
"USA","United States","CPGRGO01","CPI: Goods","IXOB","Index","M","Monthly","2017-04","Apr-2017","IDX","Index","0","Units","2015_100","2015=100",100.1836,,
"USA","United States","CPGRGO01","CPI: Goods","IXOB","Index","M","Monthly","2017-05","May-2017","IDX","Index","0","Units","2015_100","2015=100",99.88022,,
"USA","United States","CPGRGO01","CPI: Goods","IXOB","Index","M","Monthly","2017-06","Jun-2017","IDX","Index","0","Units","2015_100","2015=100",99.45729,,
"USA","United States","CPGRGO01","CPI: Goods","IXOB","Index","M","Monthly","2017-07","Jul-2017","IDX","Index","0","Units","2015_100","2015=100",99.08441,,
"USA","United States","CPGRGO01","CPI: Goods","IXOB","Index","M","Monthly","2017-08","Aug-2017","IDX","Index","0","Units","2015_100","2015=100",99.48079,,
"USA","United States","CPGRGO01","CPI: Goods","IXOB","Index","M","Monthly","2017-09","Sep-2017","IDX","Index","0","Units","2015_100","2015=100",100.6587,,
"USA","United States","CPGRGO01","CPI: Goods","IXOB","Index","M","Monthly","2017-10","Oct-2017","IDX","Index","0","Units","2015_100","2015=100",100.2255,,
"USA","United States","CPGRGO01","CPI: Goods","IXOB","Index","M","Monthly","2017-11","Nov-2017","IDX","Index","0","Units","2015_100","2015=100",100.0774,,
"USA","United States","CPGRGO01","CPI: Goods","IXOB","Index","M","Monthly","2017-12","Dec-2017","IDX","Index","0","Units","2015_100","2015=100",99.58294,,
"USA","United States","CPGRGO01","CPI: Goods","IXOB","Index","M","Monthly","2018-01","Jan-2018","IDX","Index","0","Units","2015_100","2015=100",100.4022,,
"USA","United States","CPGRGO01","CPI: Goods","IXOB","Index","M","Monthly","2018-02","Feb-2018","IDX","Index","0","Units","2015_100","2015=100",100.9253,,
"USA","United States","CPGRGO01","CPI: Goods","IXOB","Index","M","Monthly","2018-03","Mar-2018","IDX","Index","0","Units","2015_100","2015=100",101.1429,,
"USA","United States","CPGRGO01","CPI: Goods","IXOB","Index","M","Monthly","2018-04","Apr-2018","IDX","Index","0","Units","2015_100","2015=100",101.9642,,
"USA","United States","CPGRGO01","CPI: Goods","IXOB","Index","M","Monthly","2018-05","May-2018","IDX","Index","0","Units","2015_100","2015=100",102.474,,
"USA","United States","CPGRGO01","CPI: Goods","IXOB","Index","M","Monthly","2018-06","Jun-2018","IDX","Index","0","Units","2015_100","2015=100",102.3453,,
"USA","United States","CPGRGO01","CPI: Goods","IXOB","Index","M","Monthly","2018-07","Jul-2018","IDX","Index","0","Units","2015_100","2015=100",102.1062,,
"USA","United States","CPGRGO01","CPI: Goods","IXOB","Index","M","Monthly","2018-08","Aug-2018","IDX","Index","0","Units","2015_100","2015=100",102.0163,,
"USA","United States","CPGRGO01","CPI: Goods","IXOB","Index","M","Monthly","2018-09","Sep-2018","IDX","Index","0","Units","2015_100","2015=100",102.1287,,
"USA","United States","CPGRGO01","CPI: Goods","IXOB","Index","M","Monthly","2018-10","Oct-2018","IDX","Index","0","Units","2015_100","2015=100",102.4035,,
"USA","United States","CPGRGO01","CPI: Goods","IXOB","Index","M","Monthly","2018-11","Nov-2018","IDX","Index","0","Units","2015_100","2015=100",101.3063,,
"USA","United States","CPGRGO01","CPI: Goods","IXOB","Index","M","Monthly","2018-12","Dec-2018","IDX","Index","0","Units","2015_100","2015=100",100.0284,,
"USA","United States","CPGRGO01","CPI: Goods","IXOB","Index","M","Monthly","2019-01","Jan-2019","IDX","Index","0","Units","2015_100","2015=100",100.061,,
"USA","United States","CPGRGO01","CPI: Goods","IXOB","Index","M","Monthly","2019-02","Feb-2019","IDX","Index","0","Units","2015_100","2015=100",100.7138,,
"USA","United States","CPGRGO01","CPI: Goods","IXOB","Index","M","Monthly","2019-03","Mar-2019","IDX","Index","0","Units","2015_100","2015=100",101.81,,
"USA","United States","CPGRGO01","CPI: Goods","IXOB","Index","M","Monthly","2019-04","Apr-2019","IDX","Index","0","Units","2015_100","2015=100",102.851,,
"USA","United States","CPGRGO01","CPI: Goods","IXOB","Index","M","Monthly","2019-05","May-2019","IDX","Index","0","Units","2015_100","2015=100",103.0451,,
"USA","United States","CPGRGO01","CPI: Goods","IXOB","Index","M","Monthly","2019-06","Jun-2019","IDX","Index","0","Units","2015_100","2015=100",102.426,,
"USA","United States","CPGRGO01","CPI: Goods","IXOB","Index","M","Monthly","2019-07","Jul-2019","IDX","Index","0","Units","2015_100","2015=100",102.5404,,
"USA","United States","CPGRGO01","CPI: Goods","IXOB","Index","M","Monthly","2019-08","Aug-2019","IDX","Index","0","Units","2015_100","2015=100",102.192,,
"USA","United States","CPGRGO01","CPI: Goods","IXOB","Index","M","Monthly","2019-09","Sep-2019","IDX","Index","0","Units","2015_100","2015=100",102.094,,
"USA","United States","CPGRGO01","CPI: Goods","IXOB","Index","M","Monthly","2019-10","Oct-2019","IDX","Index","0","Units","2015_100","2015=100",102.3708,,
"USA","United States","CPGRGO01","CPI: Goods","IXOB","Index","M","Monthly","2019-11","Nov-2019","IDX","Index","0","Units","2015_100","2015=100",101.9172,,
"USA","United States","CPGRGO01","CPI: Goods","IXOB","Index","M","Monthly","2019-12","Dec-2019","IDX","Index","0","Units","2015_100","2015=100",101.5066,,
"USA","United States","CPGRGO01","CPI: Goods","IXOB","Index","M","Monthly","2020-01","Jan-2020","IDX","Index","0","Units","2015_100","2015=100",101.8447,,
"USA","United States","CPGRGO01","CPI: Goods","IXOB","Index","M","Monthly","2020-02","Feb-2020","IDX","Index","0","Units","2015_100","2015=100",101.9969,,
"USA","United States","CPGRGO01","CPI: Goods","IXOB","Index","M","Monthly","2020-03","Mar-2020","IDX","Index","0","Units","2015_100","2015=100",101.4637,,
"USA","United States","CPGRGO01","CPI: Goods","IXOB","Index","M","Monthly","2020-04","Apr-2020","IDX","Index","0","Units","2015_100","2015=100",100.2408,,
"USA","United States","CPGRGO01","CPI: Goods","IXOB","Index","M","Monthly","2020-05","May-2020","IDX","Index","0","Units","2015_100","2015=100",100.199,,
"USA","United States","CPGRGO01","CPI: Goods","IXOB","Index","M","Monthly","2020-06","Jun-2020","IDX","Index","0","Units","2015_100","2015=100",101.054,,
"USA","United States","CPGRGO01","CPI: Goods","IXOB","Index","M","Monthly","2020-07","Jul-2020","IDX","Index","0","Units","2015_100","2015=100",101.5883,,
"USA","United States","CPGRGO01","CPI: Goods","IXOB","Index","M","Monthly","2020-08","Aug-2020","IDX","Index","0","Units","2015_100","2015=100",102.2717,,
"USA","United States","CPGRGO01","CPI: Goods","IXOB","Index","M","Monthly","2020-09","Sep-2020","IDX","Index","0","Units","2015_100","2015=100",102.6037,,
"USA","United States","CPGRGO01","CPI: Goods","IXOB","Index","M","Monthly","2020-10","Oct-2020","IDX","Index","0","Units","2015_100","2015=100",102.6415,,
"USA","United States","CPGRGO01","CPI: Goods","IXOB","Index","M","Monthly","2020-11","Nov-2020","IDX","Index","0","Units","2015_100","2015=100",102.141,,
"USA","United States","CPGRGO01","CPI: Goods","IXOB","Index","M","Monthly","2020-12","Dec-2020","IDX","Index","0","Units","2015_100","2015=100",102.3994,,
"USA","United States","CPGRGO01","CPI: Goods","IXOB","Index","M","Monthly","2021-01","Jan-2021","IDX","Index","0","Units","2015_100","2015=100",103.3495,,
"USA","United States","CPGRGO01","CPI: Goods","IXOB","Index","M","Monthly","2021-02","Feb-2021","IDX","Index","0","Units","2015_100","2015=100",104.2372,,
"USA","United States","CPGRGO01","CPI: Goods","IXOB","Index","M","Monthly","2021-03","Mar-2021","IDX","Index","0","Units","2015_100","2015=100",105.599,,
"USA","United States","CPGRGO01","CPI: Goods","IXOB","Index","M","Monthly","2021-04","Apr-2021","IDX","Index","0","Units","2015_100","2015=100",107.018,,
"USA","United States","CPGRGO01","CPI: Goods","IXOB","Index","M","Monthly","2021-05","May-2021","IDX","Index","0","Units","2015_100","2015=100",108.4829,,
"USA","United States","CPGRGO01","CPI: Goods","IXOB","Index","M","Monthly","2021-06","Jun-2021","IDX","Index","0","Units","2015_100","2015=100",110.1848,,
"USA","United States","CPGRGO01","CPI: Goods","IXOB","Index","M","Monthly","2021-07","Jul-2021","IDX","Index","0","Units","2015_100","2015=100",110.9582,,
"USA","United States","CPGRGO01","CPI: Goods","IXOB","Index","M","Monthly","2021-08","Aug-2021","IDX","Index","0","Units","2015_100","2015=100",111.4434,,
"USA","United States","CPGRGO01","CPI: Goods","IXOB","Index","M","Monthly","2021-09","Sep-2021","IDX","Index","0","Units","2015_100","2015=100",111.8929,,
"USA","United States","CPGRGO01","CPI: Goods","IXOB","Index","M","Monthly","2021-10","Oct-2021","IDX","Index","0","Units","2015_100","2015=100",113.4457,,
"USA","United States","CPGRGO01","CPI: Goods","IXOB","Index","M","Monthly","2021-11","Nov-2021","IDX","Index","0","Units","2015_100","2015=100",114.312,,
"USA","United States","CPGRGO01","CPI: Goods","IXOB","Index","M","Monthly","2021-12","Dec-2021","IDX","Index","0","Units","2015_100","2015=100",114.8034,,
"USA","United States","CPGRGO01","CPI: Goods","IXOB","Index","M","Monthly","2022-01","Jan-2022","IDX","Index","0","Units","2015_100","2015=100",116.0783,,
"USA","United States","CPGRGO01","CPI: Goods","IXOB","Index","M","Monthly","2022-02","Feb-2022","IDX","Index","0","Units","2015_100","2015=100",117.7526,,
"USA","United States","CPGRGO01","CPI: Goods","IXOB","Index","M","Monthly","2022-03","Mar-2022","IDX","Index","0","Units","2015_100","2015=100",120.5579,,
"USA","United States","CPGRGO01","CPI: Goods","IXOB","Index","M","Monthly","2022-04","Apr-2022","IDX","Index","0","Units","2015_100","2015=100",120.8827,,
"USA","United States","CPGRGO01","CPI: Goods","IXOB","Index","M","Monthly","2022-05","May-2022","IDX","Index","0","Units","2015_100","2015=100",122.7696,,
"USA","United States","CPGRGO01","CPI: Goods","IXOB","Index","M","Monthly","2022-06","Jun-2022","IDX","Index","0","Units","2015_100","2015=100",125.1621,,
"USA","United States","CPGRGO01","CPI: Goods","IXOB","Index","M","Monthly","2022-07","Jul-2022","IDX","Index","0","Units","2015_100","2015=100",124.4388,,
"USA","United States","CPGRGO01","CPI: Goods","IXOB","Index","M","Monthly","2022-08","Aug-2022","IDX","Index","0","Units","2015_100","2015=100",123.2181,,
"USA","United States","CPGRGO01","CPI: Goods","IXOB","Index","M","Monthly","2022-09","Sep-2022","IDX","Index","0","Units","2015_100","2015=100",122.5499,,
"USA","United States","CPGRGO01","CPI: Goods","IXOB","Index","M","Monthly","2022-10","Oct-2022","IDX","Index","0","Units","2015_100","2015=100",123.1384,,
"USA","United States","CPGRGO01","CPI: Goods","IXOB","Index","M","Monthly","2022-11","Nov-2022","IDX","Index","0","Units","2015_100","2015=100",122.2394,,
"USA","United States","CPGRGO01","CPI: Goods","IXOB","Index","M","Monthly","2022-12","Dec-2022","IDX","Index","0","Units","2015_100","2015=100",120.3096,,
"USA","United States","CPGRGO01","CPI: Goods","IXOB","Index","M","Monthly","2023-01","Jan-2023","IDX","Index","0","Units","2015_100","2015=100",121.3343,,
"USA","United States","CPGRGO01","CPI: Goods","IXOB","Index","M","Monthly","2023-02","Feb-2023","IDX","Index","0","Units","2015_100","2015=100",122.0289,,
"USA","United States","CPGRGO01","CPI: Goods","IXOB","Index","M","Monthly","2023-03","Mar-2023","IDX","Index","0","Units","2015_100","2015=100",122.4294,,
"USA","United States","CPGRGO01","CPI: Goods","IXOB","Index","M","Monthly","2023-04","Apr-2023","IDX","Index","0","Units","2015_100","2015=100",123.3968,,
"USA","United States","CPGRGO01","CPI: Goods","IXOB","Index","M","Monthly","2023-05","May-2023","IDX","Index","0","Units","2015_100","2015=100",123.5613,,
"USA","United States","CPGRGO01","CPI: Goods","IXOB","Index","M","Monthly","2023-06","Jun-2023","IDX","Index","0","Units","2015_100","2015=100",123.6982,,
"USA","United States","CPGRGO01","CPI: Goods","IXOB","Index","M","Monthly","2023-07","Jul-2023","IDX","Index","0","Units","2015_100","2015=100",123.6624,,
