ts_utc,fair_value,realised,prompt_proxy,gap,gap_z,view,captured,is_evaluable
2025-11-03 00:00:00+01:00,65.54279574726002,78.29458333333334,74.14175595238096,-8.598960205120946,-0.0346067346801391,NEUTRAL,0.0,True
2025-11-04 00:00:00+01:00,81.69914362186834,73.5534375,75.55504464285715,6.14409897901119,0.3769434825011826,NEUTRAL,0.0,True
2025-11-05 00:00:00+01:00,88.45433996625668,93.42760416666665,76.53772321428572,11.916616751970963,0.5252655734395995,NEUTRAL,0.0,True
2025-11-06 00:00:00+01:00,106.41527722876758,106.21052083333335,77.35325892857144,29.062018300196144,0.9640619391753267,LONG prompt,24.015892857142845,True
2025-11-07 00:00:00+01:00,116.41207831586642,110.80458333333333,82.61035714285715,33.80172117300927,1.0766167017135637,LONG prompt,13.563898809523792,True
2025-11-08 00:00:00+01:00,116.39957592466088,106.46479166666667,85.11913690476192,31.280439019898964,1.0152565492016847,LONG prompt,10.473482142857122,True
2025-11-09 00:00:00+01:00,107.88435880518016,99.0046875,93.52395833333334,14.360400471846816,0.5785794223858097,NEUTRAL,-0.0,True
2025-11-10 00:00:00+01:00,115.52693127142868,109.88843750000001,95.39431547619049,20.132615795238195,0.716389896746737,NEUTRAL,-0.0,True
2025-11-11 00:00:00+01:00,100.73108376320731,96.88729166666667,99.90772321428572,0.8233605489215847,0.15891796858004636,NEUTRAL,-0.0,True
2025-11-12 00:00:00+01:00,79.08255892077398,80.32375,103.24113095238097,-24.158572031606994,-0.5511276548663306,NEUTRAL,-0.0,True
2025-11-13 00:00:00+01:00,70.56258919329697,69.84625,101.36915178571428,-30.806562592417308,-0.7314785289569248,NEUTRAL,-0.0,True
2025-11-14 00:00:00+01:00,105.92941972853977,106.73312499999999,96.17425595238095,9.755163776158824,0.3845558777882944,NEUTRAL,0.0,True
2025-11-15 00:00:00+01:00,75.78764264838968,90.70489583333334,95.59261904761904,-19.80497639922936,-0.4934938827345634,NEUTRAL,0.0,True
2025-11-16 00:00:00+01:00,104.39932870988191,101.43624999999999,93.34120535714285,11.05812335273906,0.4087519657745239,NEUTRAL,0.0,True
2025-11-17 00:00:00+01:00,99.77456487668263,94.71447916666666,93.68857142857142,6.085993448111211,0.26076723460096746,NEUTRAL,0.0,True
2025-11-18 00:00:00+01:00,102.9987435168333,101.96520833333334,91.52086309523808,11.477880421595216,0.4267162008243208,NEUTRAL,0.0,True
2025-11-19 00:00:00+01:00,105.41165263360999,102.534375,92.24627976190474,13.165372871705245,0.46639660679522255,NEUTRAL,0.0,True
2025-11-20 00:00:00+01:00,110.23608740130986,125.98635416666667,95.41922619047618,14.816861210833679,0.4975524904082305,NEUTRAL,0.0,True
2025-11-21 00:00:00+01:00,124.60181859481031,146.4821875,103.43924107142857,21.162577523381742,0.7016220462828664,NEUTRAL,0.0,True
2025-11-22 00:00:00+01:00,93.68233332520738,91.2475,109.11767857142857,-15.435345246221189,-0.3664720264575085,NEUTRAL,0.0,True
2025-11-23 00:00:00+01:00,47.762541068849636,71.42635416666667,109.19519345238096,-61.43265238353133,-1.6768958875787074,SHORT prompt,-12.553794642857156,True
2025-11-24 00:00:00+01:00,108.42649932457108,132.36197916666666,104.90806547619049,3.518433848380596,0.21147924765442108,NEUTRAL,0.0,True
2025-11-25 00:00:00+01:00,177.49734354165525,220.5169791666667,110.28627976190477,67.21106377975049,1.9826481045382713,LONG prompt,7.718630952380948,True
2025-11-26 00:00:00+01:00,213.16352001052095,161.51781250000002,127.22224702380952,85.94127298671144,2.35440535034053,LONG prompt,-26.38119047619047,True
2025-11-27 00:00:00+01:00,100.63336532476599,91.17833333333334,135.6484523809524,-35.0150870561864,-0.8815365585608557,SHORT prompt,34.337529761904776,True
2025-11-28 00:00:00+01:00,90.03064384552756,85.04822916666667,130.6758779761905,-40.64523413066293,-0.999117704235032,SHORT prompt,24.5531398809524,True
2025-11-29 00:00:00+01:00,89.45551927488924,90.19322916666665,121.89959821428572,-32.444078939396476,-0.7549281523660902,SHORT prompt,8.885699404761922,True
2025-11-30 00:00:00+01:00,74.22185975661473,84.1484375,121.74898809523812,-47.527128338623385,-1.1188552054425807,SHORT prompt,10.246383928571447,True
2025-12-01 00:00:00+01:00,107.91625679308318,93.43135416666667,123.56642857142859,-15.65017177834541,-0.2751842191687399,NEUTRAL,-0.0,True
2025-12-02 00:00:00+01:00,110.53846171334372,100.37,118.00491071428571,-7.466449000941992,-0.08486704538833373,NEUTRAL,-0.0,True
2025-12-03 00:00:00+01:00,184.0431823836186,164.806875,100.84105654761905,83.20212583599957,2.2837993518969326,LONG prompt,5.611815476190458,True
2025-12-04 00:00:00+01:00,137.93706229362195,124.86104166666667,101.31092261904762,36.62613967457433,1.0124750675906815,LONG prompt,-7.187113095238104,True
2025-12-05 00:00:00+01:00,150.6221596784416,133.28635416666665,106.12273809523809,44.4994215832035,1.1958717294739531,LONG prompt,-16.34257440476189,True
2025-12-06 00:00:00+01:00,80.50135570831235,79.61416666666666,113.0138988095238,-32.51254310121145,-0.9232451681491608,SHORT prompt,26.068437499999987,True
2025-12-07 00:00:00+01:00,76.30229369725258,80.39229166666667,111.50260416666667,-35.20031046941409,-0.9699532034148677,SHORT prompt,22.22793154761905,True
2025-12-08 00:00:00+01:00,63.00488490743138,70.63520833333332,110.96601190476191,-47.96112699733053,-1.2912695349042025,SHORT prompt,20.860491071428584,True
2025-12-09 00:00:00+01:00,94.34153645336526,91.57416666666666,107.70941964285714,-13.367883189491877,-0.29174103149605324,NEUTRAL,-0.0,True
2025-12-10 00:00:00+01:00,85.55702709645514,78.5034375,106.45287202380952,-20.895844927354375,-0.49518610313028333,NEUTRAL,-0.0,True
2025-12-11 00:00:00+01:00,94.52476081467402,94.45552083333332,94.12380952380951,0.4009512908645121,0.1074179316038793,NEUTRAL,0.0,True
2025-12-12 00:00:00+01:00,133.59265992131753,113.4434375,89.7801636904762,43.81249623084133,1.319161402698787,LONG prompt,5.982291666666654,True
2025-12-13 00:00:00+01:00,101.59109357859342,95.91864583333334,86.94546130952381,14.645632269069608,0.5033191342083382,NEUTRAL,0.0,True
2025-12-14 00:00:00+01:00,80.90795405061641,86.20822916666667,89.2746726190476,-8.366718568431196,-0.13076431894771584,NEUTRAL,0.0,True
2025-12-15 00:00:00+01:00,87.25924618002091,87.40270833333334,90.10552083333333,-2.8462746533124204,0.021801654888431145,NEUTRAL,0.0,True
2025-12-16 00:00:00+01:00,116.58063085838431,106.74447916666666,92.50087797619048,24.07975288219383,0.7690040256678986,LONG prompt,-1.4130357142857264,True
2025-12-17 00:00:00+01:00,112.32115300695868,106.39666666666666,94.66806547619048,17.653087530768204,0.5672901747135151,NEUTRAL,-0.0,True
2025-12-18 00:00:00+01:00,73.25480978464762,74.22302083333334,98.6528125,-25.398002715352376,-0.6828408012014142,NEUTRAL,-0.0,True
2025-12-19 00:00:00+01:00,79.93435990319757,70.07041666666667,95.76245535714285,-15.82809545394528,-0.4176588657184783,NEUTRAL,-0.0,True
2025-12-20 00:00:00+01:00,100.94602722227592,103.05697916666666,89.56630952380952,11.379717698466393,0.34988063662150937,NEUTRAL,-0.0,True
2025-12-21 00:00:00+01:00,83.75007441727465,91.56906250000002,90.58607142857143,-6.835997011296783,-0.17509076978801172,NEUTRAL,-0.0,True
2025-12-22 00:00:00+01:00,89.74041808477871,85.55427083333332,91.35190476190476,-1.6114866771260523,-0.035624100432070774,NEUTRAL,-0.0,True
2025-12-23 00:00:00+01:00,73.22519277278923,74.7309375,91.08784226190475,-17.862649489115526,-0.5696834763325931,NEUTRAL,-0.0,True
2025-12-24 00:00:00+01:00,68.36135443153803,69.38437499999999,86.51447916666666,-18.15312473512863,-0.6232440990730134,NEUTRAL,-0.0,True
2025-12-25 00:00:00+01:00,55.25818224537363,69.75135416666667,81.22700892857144,-25.968826683197804,-0.9312932764781267,SHORT prompt,-7.475729166666667,True
2025-12-26 00:00:00+01:00,82.68646803315646,97.53479166666666,80.58819940476191,2.0982686283945498,0.0007675530121278375,NEUTRAL,-0.0,True
2025-12-27 00:00:00+01:00,85.32736187528299,91.44416666666666,84.51168154761903,0.815680327663955,-0.049233379138074636,NEUTRAL,-0.0,True
2025-12-28 00:00:00+01:00,95.33957625051822,92.76677083333334,82.85270833333333,12.486867917184895,0.3503505819396521,NEUTRAL,-0.0,True
2025-12-29 00:00:00+01:00,85.24554080438524,94.34833333333334,83.02380952380952,2.2217312805757246,0.010765879417890072,NEUTRAL,-0.0,True
2025-12-30 00:00:00+01:00,94.40678507809002,87.75999999999999,84.28010416666666,10.126680911423364,0.2968407873986729,NEUTRAL,-0.0,True
2025-12-31 00:00:00+01:00,80.91625210687525,87.31375000000001,86.1413988095238,-5.2251467026485585,-0.23074513004650696,NEUTRAL,-0.0,True
