ts_utc,price,fcst_solar,fcst_wind_onshore,fcst_wind_offshore,fcst_wind_total,wx_temperature_2m,wx_wind_speed_100m,wx_shortwave_radiation
2026-01-21 05:00:00+00:00,107.8725,0.0,11301.3,3762.975,15064.275,-2.46,18.1,0.0
2026-01-21 06:00:00+00:00,160.0,0.75,11562.175,4239.025,15801.199999999999,-2.7399999999999998,18.160000000000004,0.0
2026-01-21 07:00:00+00:00,176.3975,1616.3,11254.775,4664.45,15919.224999999999,-2.88,17.86,0.0
2026-01-21 08:00:00+00:00,142.89249999999998,8048.125,10589.1,4930.75,15519.85,-2.8600000000000003,17.380000000000003,17.6
2026-01-21 09:00:00+00:00,118.3,15869.475,9294.275,4857.225,14151.5,-2.1,15.559999999999999,97.6
2026-01-21 10:00:00+00:00,100.9925,21613.15,7475.0,4711.925,12186.925,-1.2,14.819999999999999,181.8
2026-01-21 11:00:00+00:00,99.13,23537.975,6059.1,4662.4,10721.5,-0.11999999999999993,13.959999999999999,245.8
2026-01-21 12:00:00+00:00,103.475,20985.575,5814.875,4690.25,10505.125,1.3199999999999998,11.8,273.4
2026-01-21 13:00:00+00:00,108.6225,14850.8,6439.575,4848.075,11287.65,2.2800000000000002,13.040000000000001,248.0
2026-01-21 14:00:00+00:00,126.92750000000001,7352.674999999999,7879.35,5076.175,12955.525000000001,2.6799999999999997,14.160000000000002,185.2
2026-01-21 15:00:00+00:00,145.035,1422.3999999999999,10296.425,5416.775,15713.199999999999,2.6399999999999997,15.8,100.8
2026-01-21 16:00:00+00:00,139.11,19.825,12956.375,5649.675,18606.05,1.8799999999999997,17.880000000000003,20.6
2026-01-21 17:00:00+00:00,138.9075,0.0,14867.575,5817.55,20685.125,1.18,19.02,0.0
2026-01-21 18:00:00+00:00,127.83,0.0,15777.15,5910.525,21687.675,0.5199999999999999,20.3,0.0
2026-01-21 19:00:00+00:00,105.44749999999999,0.0,16103.95,5993.7,22097.65,0.0,19.8,0.0
2026-01-21 20:00:00+00:00,102.44,0.0,16242.075,6083.6,22325.675000000003,-0.4999999999999999,20.46,0.0
2026-01-21 21:00:00+00:00,104.76,0.0,16146.525,6189.325,22335.85,-0.9199999999999999,19.34,0.0
2026-01-21 22:00:00+00:00,99.375,0.0,16404.325,6247.125,22651.45,-1.2200000000000002,20.22,0.0
2026-01-21 23:00:00+00:00,92.7975,0.0,17312.05,6451.975,23764.025,-1.6799999999999997,20.9,0.0
2026-01-22 00:00:00+00:00,92.5275,0.0,17549.525,6497.725,24047.25,-1.98,20.380000000000003,0.0
2026-01-22 01:00:00+00:00,91.45,0.0,17525.35,6555.05,24080.399999999998,-2.3,21.56,0.0
2026-01-22 02:00:00+00:00,91.82,0.0,17407.025,6611.65,24018.675000000003,-2.6,17.56,0.0
2026-01-22 03:00:00+00:00,92.85,0.0,17348.125,6627.55,23975.675,-2.96,18.6,0.0
2026-01-22 04:00:00+00:00,93.1875,0.0,17250.875,6637.1,23887.975,-3.3,19.22,0.0
2026-01-22 05:00:00+00:00,100.67750000000001,0.0,17352.675,6652.1,24004.775,-3.46,20.7,0.0
2026-01-22 06:00:00+00:00,125.52000000000001,0.875,16985.825,6660.9,23646.725,-3.38,20.419999999999998,0.0
2026-01-22 07:00:00+00:00,137.1225,1575.575,16455.425,6825.7,23281.125,-3.56,19.6,0.0
2026-01-22 08:00:00+00:00,114.4175,7377.625,15443.525,6849.3,22292.825,-3.5800000000000005,19.28,16.8
2026-01-22 09:00:00+00:00,95.2575,14982.025,13701.975,6821.05,20523.025,-3.08,18.54,91.2
2026-01-22 10:00:00+00:00,89.075,21207.95,12051.7,6506.225,18557.925000000003,-2.5,15.839999999999998,177.2
2026-01-22 11:00:00+00:00,83.8575,23858.5,11006.675,6527.725,17534.4,-1.54,15.780000000000001,246.4
2026-01-22 12:00:00+00:00,88.065,21499.600000000002,10755.975,6546.325,17302.3,-0.6000000000000002,16.52,284.0
2026-01-22 13:00:00+00:00,94.91,15370.199999999999,11151.775,6596.225,17748.0,0.2,15.780000000000001,239.4
2026-01-22 14:00:00+00:00,107.78,7777.35,12073.425,6680.125,18753.55,0.43999999999999984,15.280000000000001,180.4
2026-01-22 15:00:00+00:00,130.8975,1629.375,14006.3,6735.2,20741.5,0.2799999999999999,15.98,97.6
2026-01-22 16:00:00+00:00,136.365,18.125,16278.175,6757.525,23035.699999999997,0.0,17.619999999999997,19.2
2026-01-22 17:00:00+00:00,129.6675,0.0,17500.825,6759.9,24260.725,-0.4800000000000001,18.22,0.0
2026-01-22 18:00:00+00:00,121.5675,0.0,17715.9,6769.625,24485.525,-0.8,18.6,0.0
2026-01-22 19:00:00+00:00,109.35,0.0,17408.425,6774.8,24183.225,-1.1400000000000001,18.619999999999997,0.0
2026-01-22 20:00:00+00:00,106.945,0.0,16828.15,6767.575000000001,23595.725000000002,-1.52,18.4,0.0
2026-01-22 21:00:00+00:00,103.32249999999999,0.0,16037.9,6851.175,22889.075,-1.58,18.18,0.0
2026-01-22 22:00:00+00:00,97.3075,0.0,15749.85,6823.025,22572.875,-1.8399999999999999,18.54,0.0
2026-01-22 23:00:00+00:00,97.8875,0.0,16397.5,7097.025,23494.525,-2.04,19.36,0.0
2026-01-23 00:00:00+00:00,97.245,0.0,16632.375,7091.4,23723.775,-2.24,20.14,0.0
2026-01-23 01:00:00+00:00,95.9475,0.0,16796.6,7072.8,23869.399999999998,-2.38,19.919999999999998,0.0
2026-01-23 02:00:00+00:00,95.0025,0.0,17069.35,7058.3,24127.649999999998,-2.64,18.36,0.0
2026-01-23 03:00:00+00:00,95.6225,0.0,17481.975,7049.825,24531.8,-2.96,17.740000000000002,0.0
2026-01-23 04:00:00+00:00,96.9975,0.0,18000.775,7024.125,25024.9,-3.22,18.880000000000003,0.0
2026-01-23 05:00:00+00:00,108.19749999999999,0.0,18765.275,6787.825,25553.100000000002,-3.28,19.02,0.0
2026-01-23 06:00:00+00:00,133.0,0.725,18914.0,6788.95,25702.95,-3.4799999999999995,18.339999999999996,0.0
2026-01-23 07:00:00+00:00,152.9375,1157.875,19127.025,6781.825,25908.850000000002,-3.72,19.06,0.0
2026-01-23 08:00:00+00:00,142.4875,5656.25,18614.3,6736.425,25350.725,-3.6799999999999997,18.78,17.4
2026-01-23 09:00:00+00:00,115.3775,11467.025,17182.325,6688.425,23870.75,-3.3,20.740000000000002,89.8
2026-01-23 10:00:00+00:00,100.1275,16325.475,15959.425,6638.15,22597.574999999997,-2.48,20.68,172.4
2026-01-23 11:00:00+00:00,96.2125,18380.525,15321.925,6642.05,21963.975,-1.5,19.9,220.2
2026-01-23 12:00:00+00:00,95.76,16572.375,15583.25,6651.825,22235.075,-0.78,19.98,234.2
2026-01-23 13:00:00+00:00,97.08,11879.4,16595.175,6626.325000000001,23221.5,0.1200000000000001,20.02,214.8
2026-01-23 14:00:00+00:00,108.7675,5974.775,18216.5,6597.6,24814.1,0.2800000000000001,19.7,153.2
2026-01-23 15:00:00+00:00,124.0475,1301.25,20716.1,6506.975,27223.074999999997,-0.020000000000000285,21.18,81.6
2026-01-23 16:00:00+00:00,136.08499999999998,21.45,23245.199999999997,6479.9,29725.1,-0.3,22.22,17.8
2026-01-23 17:00:00+00:00,128.48250000000002,0.0,24436.8,6444.25,30881.05,-1.06,22.54,0.0
2026-01-23 18:00:00+00:00,116.8025,0.0,24377.325,6437.625,30814.95,-1.5,22.34,0.0
2026-01-23 19:00:00+00:00,107.2225,0.0,23727.875,6457.875,30185.75,-1.9200000000000004,24.119999999999997,0.0
2026-01-23 20:00:00+00:00,103.96000000000001,0.0,22789.875,6472.925,29262.8,-2.1,23.880000000000003,0.0
2026-01-23 21:00:00+00:00,104.79,0.0,21323.875,6657.25,27981.125,-2.2800000000000002,22.68,0.0
2026-01-23 22:00:00+00:00,96.995,0.0,20185.0,6661.15,26846.15,-2.1399999999999997,22.94,0.0
2026-01-23 23:00:00+00:00,99.8,0.0,19618.45,6719.925,26338.375,-2.06,20.66,0.0
2026-01-24 00:00:00+00:00,99.035,0.0,18622.275,6717.4,25339.675000000003,-2.1,20.3,0.0
2026-01-24 01:00:00+00:00,98.315,0.0,17622.225,6930.575,24552.8,-2.1,19.18,0.0
2026-01-24 02:00:00+00:00,97.825,0.0,16674.7,7020.6,23695.300000000003,-2.2600000000000002,22.32,0.0
2026-01-24 03:00:00+00:00,97.5475,0.0,15793.3,6904.65,22697.949999999997,-2.3,20.34,0.0
2026-01-24 04:00:00+00:00,98.91,0.0,15206.3,6932.825,22139.125,-2.2600000000000002,20.46,0.0
2026-01-24 05:00:00+00:00,100.39750000000001,0.0,15109.8,6974.4,22084.199999999997,-2.16,19.56,0.0
2026-01-24 06:00:00+00:00,104.06,8.15,14691.275,6983.825,21675.1,-2.02,18.1,0.0
2026-01-24 07:00:00+00:00,110.9975,855.6500000000001,14195.55,7042.450000000001,21238.0,-1.7399999999999998,17.919999999999998,0.0
2026-01-24 08:00:00+00:00,123.0925,3603.375,13273.9,7043.1,20317.0,-1.78,18.02,10.6
2026-01-24 09:00:00+00:00,119.24000000000001,7093.9,11973.75,6990.0,18963.75,-1.54,16.06,41.2
2026-01-24 10:00:00+00:00,110.2975,10379.975,10893.125,6883.125,17776.25,-0.9,15.540000000000001,107.6
2026-01-24 11:00:00+00:00,106.2175,12302.575,9922.75,6769.025,16691.775,-0.5599999999999999,13.2,180.0
2026-01-24 12:00:00+00:00,101.8725,11952.225,9462.325,6658.925,16121.25,0.1,14.680000000000001,202.4
2026-01-24 13:00:00+00:00,105.12,9224.175,9407.025,6630.45,16037.474999999999,0.76,15.2,175.0
2026-01-24 14:00:00+00:00,118.22749999999999,5121.925,9478.55,6685.2,16163.75,1.02,15.84,148.4
2026-01-24 15:00:00+00:00,131.905,1320.6,10068.05,6759.625,16827.675,0.9,15.5,87.6
2026-01-24 16:00:00+00:00,146.7225,34.625,11300.375,6796.075,18096.45,0.64,18.64,17.2
2026-01-24 17:00:00+00:00,141.7475,0.0,12370.25,6810.825,19181.075,0.11999999999999993,18.78,0.0
2026-01-24 18:00:00+00:00,131.9325,0.0,12736.775,6719.4,19456.175,-0.21999999999999992,20.8,0.0
2026-01-24 19:00:00+00:00,118.6725,0.0,12541.6,6521.225,19062.825,-0.8599999999999998,17.2,0.0
2026-01-24 20:00:00+00:00,110.5375,0.0,11979.1,6308.6,18287.7,-1.1400000000000001,17.580000000000002,0.0
2026-01-24 21:00:00+00:00,110.31,0.0,11131.125,6070.375,17201.5,-1.52,19.68,0.0
2026-01-24 22:00:00+00:00,104.15,0.0,10479.0,5834.25,16313.25,-1.7,19.02,0.0
2026-01-24 23:00:00+00:00,101.4425,0.0,10977.575,5579.575000000001,16557.15,-1.9,20.0,0.0
2026-01-25 00:00:00+00:00,101.7575,0.0,11108.6,5286.8,16395.4,-1.9599999999999997,20.52,0.0
2026-01-25 01:00:00+00:00,101.315,0.0,11175.7,5059.475,16235.175000000001,-2.1,19.560000000000002,0.0
2026-01-25 02:00:00+00:00,101.77,0.0,10888.65,5000.425,15889.075,-2.3,19.639999999999997,0.0
2026-01-25 03:00:00+00:00,100.8625,0.0,10404.075,5048.175,15452.25,-2.3,19.4,0.0
2026-01-25 04:00:00+00:00,100.5125,0.0,10257.0,5071.299999999999,15328.3,-2.42,19.46,0.0
2026-01-25 05:00:00+00:00,99.965,0.0,10465.125,5316.025,15781.15,-2.46,17.8,0.0
2026-01-25 06:00:00+00:00,102.06,4.875,10547.3,5629.075,16176.375,-2.3600000000000003,15.2,0.0
2026-01-25 07:00:00+00:00,103.7575,492.125,10578.8,5713.675,16292.474999999999,-2.2199999999999998,16.54,0.0
2026-01-25 08:00:00+00:00,108.8875,2374.775,10288.0,5711.225,15999.225,-2.2199999999999998,17.1,10.4
2026-01-25 09:00:00+00:00,113.1925,4712.85,9658.475,5728.625,15387.1,-1.9799999999999998,17.360000000000003,39.8
2026-01-25 10:00:00+00:00,116.0175,6541.775,9117.275,5748.425,14865.7,-1.64,16.919999999999998,83.4
2026-01-25 11:00:00+00:00,120.03,7155.2,8882.9,5769.625,14652.525,-1.1400000000000001,15.919999999999998,132.2
2026-01-25 12:00:00+00:00,116.1075,6372.125,9294.4,5859.775,15154.175,-0.9399999999999998,14.319999999999999,127.2
2026-01-25 13:00:00+00:00,114.315,4589.725,10149.775,6064.875,16214.65,-0.54,15.580000000000002,79.4
2026-01-25 14:00:00+00:00,111.7525,2402.1,11494.025,6193.75,17687.775,-0.27999999999999997,15.959999999999999,57.6
2026-01-25 15:00:00+00:00,116.9,577.6,13134.4,6286.925,19421.325,-0.33999999999999997,15.76,52.4
2026-01-25 16:00:00+00:00,131.2125,21.15,14395.15,6374.700000000001,20769.85,-0.45999999999999996,15.52,9.6
2026-01-25 17:00:00+00:00,137.375,0.0,14741.325,6574.9,21316.225,-0.5399999999999999,15.559999999999999,0.0
2026-01-25 18:00:00+00:00,132.575,0.0,14346.9,6568.799999999999,20915.699999999997,-0.66,15.580000000000002,0.0
2026-01-25 19:00:00+00:00,124.0175,0.0,13696.675,6605.099999999999,20301.774999999998,-0.7200000000000001,15.959999999999999,0.0
2026-01-25 20:00:00+00:00,114.02250000000001,0.0,13068.575,6443.85,19512.425000000003,-0.7200000000000001,17.32,0.0
2026-01-25 21:00:00+00:00,111.9425,0.0,12540.9,6255.65,18796.55,-0.8400000000000001,18.68,0.0
2026-01-25 22:00:00+00:00,104.49,0.0,12741.725,6100.5,18842.225,-0.6,17.02,0.0
2026-01-25 23:00:00+00:00,103.925,0.0,12846.975,6052.65,18899.625,-0.48,17.22,0.0
2026-01-26 00:00:00+00:00,101.1125,0.0,13415.875,6153.95,19569.825,-0.24,20.259999999999998,0.0
2026-01-26 01:00:00+00:00,98.7275,0.0,13956.425,6445.7,20402.125,0.019999999999999997,21.14,0.0
2026-01-26 02:00:00+00:00,95.85249999999999,0.0,14401.4,6581.325,20982.725,0.12,20.419999999999998,0.0
2026-01-26 03:00:00+00:00,95.0325,0.0,14691.025,6633.325000000001,21324.35,0.06000000000000002,26.439999999999998,0.0
2026-01-26 04:00:00+00:00,97.1925,0.0,14817.525,6686.575,21504.1,0.4,27.439999999999998,0.0
2026-01-26 05:00:00+00:00,114.2775,0.0,15169.825,6531.875,21701.7,0.24000000000000005,26.119999999999997,0.0
2026-01-26 06:00:00+00:00,153.1975,6.4,15274.9,6515.95,21790.85,0.38,25.380000000000003,0.0
2026-01-26 07:00:00+00:00,175.1325,295.475,15468.275,6494.375,21962.65,0.44000000000000006,25.16,0.0
2026-01-26 08:00:00+00:00,177.9675,1224.925,15622.55,6397.975,22020.525,0.52,25.48,9.2
2026-01-26 09:00:00+00:00,178.0125,2551.2,15623.275,6252.575,21875.85,0.82,25.060000000000002,35.8
2026-01-26 10:00:00+00:00,170.3425,3579.025,15430.075,6088.9,21518.975,1.04,25.839999999999996,69.8
2026-01-26 11:00:00+00:00,156.03,3911.85,15192.0,5879.025,21071.025,1.18,24.68,89.8
2026-01-26 12:00:00+00:00,149.39499999999998,3659.2999999999997,14866.55,5684.275,20550.824999999997,1.52,23.66,78.4
2026-01-26 13:00:00+00:00,147.78,2776.275,14495.675,5544.375,20040.05,1.58,24.68,78.8
2026-01-26 14:00:00+00:00,159.97,1553.375,14079.2,5445.575,19524.775,1.48,24.04,69.2
2026-01-26 15:00:00+00:00,166.32999999999998,446.225,13855.5,5316.1,19171.6,1.48,23.080000000000002,37.6
2026-01-26 16:00:00+00:00,178.6975,23.35,13628.95,5129.125,18758.075,1.3599999999999999,22.74,14.4
2026-01-26 17:00:00+00:00,178.0225,0.0,13126.125,4983.375,18109.5,1.18,21.54,0.0
2026-01-26 18:00:00+00:00,169.9725,0.0,12411.075,4833.025,17244.1,1.2399999999999998,19.32,0.0
2026-01-26 19:00:00+00:00,154.16500000000002,0.0,11565.675,4522.775,16088.449999999999,1.02,20.1,0.0
2026-01-26 20:00:00+00:00,137.1125,0.0,10843.15,4353.8,15196.95,0.9199999999999999,18.9,0.0
2026-01-26 21:00:00+00:00,121.5,0.0,10302.825,4253.525,14556.35,0.74,18.54,0.0
2026-01-26 22:00:00+00:00,111.685,0.0,9848.95,4199.875,14048.825,0.68,16.6,0.0
2026-01-26 23:00:00+00:00,118.7675,0.0,7155.9,3077.15,10233.05,0.76,13.940000000000001,0.0
2026-01-27 00:00:00+00:00,113.7025,0.0,6275.125,3295.25,9570.375,0.8,13.419999999999998,0.0
2026-01-27 01:00:00+00:00,112.1575,0.0,5623.725,3486.825,9110.55,0.5,11.040000000000001,0.0
2026-01-27 02:00:00+00:00,111.48750000000001,0.0,5173.75,3862.075,9035.825,0.24,12.319999999999999,0.0
2026-01-27 03:00:00+00:00,110.545,0.0,4931.725,4369.175,9300.900000000001,-0.06000000000000001,9.959999999999999,0.0
2026-01-27 04:00:00+00:00,111.65,0.0,4856.175,4889.625,9745.8,-0.039999999999999994,8.72,0.0
2026-01-27 05:00:00+00:00,133.60999999999999,0.0,4997.975,5422.3,10420.275000000001,-0.3,12.260000000000002,0.0
2026-01-27 06:00:00+00:00,159.875,9.175,5369.75,5724.075000000001,11093.825,-0.36000000000000004,12.6,0.0
2026-01-27 07:00:00+00:00,176.635,802.1500000000001,6038.175,6011.4,12049.575,-0.38,12.4,0.0
2026-01-27 08:00:00+00:00,171.195,3098.825,6676.675,6368.6,13045.275000000001,0.020000000000000018,13.26,21.4
2026-01-27 09:00:00+00:00,148.45749999999998,5849.174999999999,7170.75,6681.4,13852.15,0.5599999999999999,15.580000000000002,86.6
2026-01-27 10:00:00+00:00,133.29,8136.55,7766.325,6854.1,14620.425,1.2,18.419999999999998,139.6
2026-01-27 11:00:00+00:00,123.03,8814.85,8609.725,6961.4,15571.125,1.8,15.74,170.0
2026-01-27 12:00:00+00:00,112.4875,7732.625,9813.775,7026.2,16839.975,2.44,13.919999999999998,162.6
2026-01-27 13:00:00+00:00,131.0825,5345.425,11740.575,7072.275,18812.85,2.9200000000000004,14.84,140.2
2026-01-27 14:00:00+00:00,127.4475,2651.25,14059.825,7135.125,21194.95,2.98,15.2,99.4
2026-01-27 15:00:00+00:00,132.98,640.6999999999999,16207.775,7176.5,23384.275,2.8,19.580000000000002,55.4
2026-01-27 16:00:00+00:00,152.62,27.025,17504.075,6867.65,24371.725,2.48,19.8,14.0
2026-01-27 17:00:00+00:00,141.14,0.0,17749.325,6718.35,24467.675000000003,2.06,18.02,0.0
2026-01-27 18:00:00+00:00,138.8825,0.0,17392.15,6656.175,24048.325,1.8199999999999998,19.16,0.0
2026-01-27 19:00:00+00:00,121.58749999999999,0.0,16624.175,6619.2,23243.375,1.6800000000000002,18.96,0.0
2026-01-27 20:00:00+00:00,119.3675,0.0,15736.125,6565.65,22301.775,1.6200000000000003,18.279999999999998,0.0
2026-01-27 21:00:00+00:00,120.7,0.0,14749.275,6576.325,21325.6,1.6,15.440000000000001,0.0
2026-01-27 22:00:00+00:00,111.85,0.0,14215.45,6510.225,20725.675000000003,1.6199999999999999,14.86,0.0
2026-01-27 23:00:00+00:00,105.475,0.0,14087.85,6567.55,20655.4,1.6600000000000001,15.440000000000001,0.0
2026-01-28 00:00:00+00:00,104.465,0.0,14154.25,6675.0,20829.25,1.4599999999999997,15.12,0.0
2026-01-28 01:00:00+00:00,104.465,0.0,14374.275,6777.35,21151.625,1.56,15.459999999999999,0.0
2026-01-28 02:00:00+00:00,102.24,0.0,14424.05,6844.75,21268.8,1.48,12.36,0.0
2026-01-28 03:00:00+00:00,104.7125,0.0,14271.475,6928.125,21199.6,1.5399999999999998,14.879999999999999,0.0
2026-01-28 04:00:00+00:00,106.6,0.0,14258.175,6963.775,21221.949999999997,1.46,16.62,0.0
2026-01-28 05:00:00+00:00,113.69749999999999,0.0,14485.425,6958.45,21443.875,1.3399999999999999,15.780000000000001,0.0
2026-01-28 06:00:00+00:00,143.5975,15.625,14294.625,6880.075,21174.7,1.4,19.3,0.0
2026-01-28 07:00:00+00:00,171.0025,510.425,14296.275,7067.975,21364.25,1.3,18.28,0.0
2026-01-28 08:00:00+00:00,173.64499999999998,1993.8000000000002,14192.35,7054.75,21247.1,1.22,18.14,11.8
2026-01-28 09:00:00+00:00,172.325,3791.45,13817.075,6967.725,20784.800000000003,1.3599999999999999,17.64,55.6
2026-01-28 10:00:00+00:00,166.24,5230.45,13529.125,6774.675,20303.8,1.86,17.1,101.4
2026-01-28 11:00:00+00:00,157.0875,5526.125,13426.025,6732.125,20158.15,2.2399999999999998,16.82,158.8
2026-01-28 12:00:00+00:00,147.9125,4755.35,13873.325,6707.8,20581.125,2.7399999999999998,16.740000000000002,158.0
2026-01-28 13:00:00+00:00,145.035,3331.7999999999997,14769.35,6843.25,21612.6,3.08,18.2,126.0
2026-01-28 14:00:00+00:00,141.13750000000002,1716.625,15907.95,6913.625,22821.575,2.9,19.6,89.8
2026-01-28 15:00:00+00:00,147.1275,432.8,17207.75,6900.525,24108.275,2.68,20.94,51.6
2026-01-28 16:00:00+00:00,164.2225,17.425,18367.225,6813.725,25180.949999999997,2.3400000000000003,20.7,17.4
2026-01-28 17:00:00+00:00,170.425,0.0,18996.575,6826.475,25823.050000000003,1.78,21.46,0.0
2026-01-28 18:00:00+00:00,161.225,0.0,19096.625,6805.85,25902.475,1.5,23.1,0.0
2026-01-28 19:00:00+00:00,134.265,0.0,18907.35,6789.35,25696.699999999997,1.34,20.86,0.0
2026-01-28 20:00:00+00:00,119.00999999999999,0.0,18521.45,6827.475,25348.925000000003,1.1400000000000001,20.2,0.0
2026-01-28 21:00:00+00:00,117.0,0.0,17631.95,7149.325,24781.275,1.08,20.419999999999998,0.0
2026-01-28 22:00:00+00:00,110.95750000000001,0.0,16942.825,7043.424999999999,23986.25,0.8800000000000001,19.880000000000003,0.0
2026-01-28 23:00:00+00:00,104.55,0.0,16989.075,7173.85,24162.925000000003,0.7,18.5,0.0
2026-01-29 00:00:00+00:00,104.0,0.0,16050.675,7000.525,23051.199999999997,0.8,15.36,0.0
2026-01-29 01:00:00+00:00,101.88,0.0,15193.7,6879.625,22073.325,0.74,17.72,0.0
2026-01-29 02:00:00+00:00,100.02250000000001,0.0,14563.975,6873.225,21437.2,0.62,18.44,0.0
2026-01-29 03:00:00+00:00,100.9325,0.0,14185.5,6962.7,21148.2,0.6,18.56,0.0
2026-01-29 04:00:00+00:00,104.63749999999999,0.0,14258.6,7025.5,21284.1,0.52,17.740000000000002,0.0
2026-01-29 05:00:00+00:00,116.11999999999999,0.0,14648.225,7012.175,21660.4,0.38,17.52,0.0
2026-01-29 06:00:00+00:00,149.595,11.45,14315.575,6973.15,21288.725,0.3,19.46,0.0
2026-01-29 07:00:00+00:00,165.6825,323.7,14091.375,6972.3,21063.675,0.32,20.380000000000003,0.0
2026-01-29 08:00:00+00:00,168.035,1265.5,14015.875,6971.475,20987.35,0.38,20.28,10.0
2026-01-29 09:00:00+00:00,160.675,2474.1,13983.775,7038.225,21022.0,0.52,17.46,51.2
2026-01-29 10:00:00+00:00,152.7925,3449.1,13968.349999999999,6930.325,20898.675,0.76,17.54,76.4
2026-01-29 11:00:00+00:00,143.035,3707.2,13560.125,6901.725,20461.85,0.8399999999999999,17.119999999999997,94.2
2026-01-29 12:00:00+00:00,142.815,3390.875,13250.925,6843.75,20094.675,0.9400000000000001,16.5,123.4
2026-01-29 13:00:00+00:00,142.9925,2652.6,12843.525,6754.625,19598.15,0.9800000000000001,17.22,93.4
2026-01-29 14:00:00+00:00,147.6125,1568.925,12266.475,6703.35,18969.825,1.0,16.119999999999997,80.2
2026-01-29 15:00:00+00:00,153.1025,493.725,12014.725,6703.95,18718.675,0.78,16.68,52.8
2026-01-29 16:00:00+00:00,159.4775,46.475,12405.375,6788.7,19194.075,0.6,16.8,17.6
2026-01-29 17:00:00+00:00,157.24,0.0,13106.325,6877.325,19983.65,0.45999999999999996,15.459999999999999,0.0
2026-01-29 18:00:00+00:00,150.0375,0.0,13545.15,6949.825,20494.975,0.25999999999999995,15.12,0.0
2026-01-29 19:00:00+00:00,126.5575,0.0,13712.3,6994.7,20707.0,0.16000000000000006,14.2,0.0
2026-01-29 20:00:00+00:00,113.57,0.0,13790.25,7044.15,20834.4,0.14000000000000004,15.24,0.0
2026-01-29 21:00:00+00:00,109.315,0.0,13622.7,7293.8,20916.5,0.07999999999999999,17.2,0.0
2026-01-29 22:00:00+00:00,102.9775,0.0,13605.6,7280.75,20886.35,-0.019999999999999973,16.46,0.0
2026-01-29 23:00:00+00:00,111.065,0.0,13165.125,7229.025,20394.15,-0.11999999999999993,15.680000000000001,0.0
2026-01-30 00:00:00+00:00,103.3125,0.0,13451.775,7202.725,20654.5,-0.05999999999999996,17.1,0.0
2026-01-30 01:00:00+00:00,100.8525,0.0,13692.425,7185.175,20877.6,-0.20000000000000004,16.580000000000002,0.0
2026-01-30 02:00:00+00:00,97.3875,0.0,13925.75,7196.625,21122.375,-0.4,16.1,0.0
2026-01-30 03:00:00+00:00,97.3,0.0,14276.225,7260.075,21536.3,-0.68,16.919999999999998,0.0
2026-01-30 04:00:00+00:00,96.2775,0.0,14756.125,7328.425,22084.55,-0.9199999999999999,16.8,0.0
2026-01-30 05:00:00+00:00,111.125,0.0,15632.45,7344.2,22976.65,-0.9800000000000001,17.240000000000002,0.0
2026-01-30 06:00:00+00:00,131.7775,12.225,16085.3,7200.3,23285.6,-0.96,20.68,0.0
2026-01-30 07:00:00+00:00,143.755,651.775,16652.925,7081.4,23734.324999999997,-0.86,20.44,0.2
2026-01-30 08:00:00+00:00,147.035,2650.925,16883.7,6950.8,23834.5,-0.9199999999999999,20.919999999999998,17.0
2026-01-30 09:00:00+00:00,132.63,5181.925,16598.675,6919.675,23518.35,-0.6,18.740000000000002,56.2
2026-01-30 10:00:00+00:00,126.1,7211.275,16257.275,6894.675,23151.95,-0.18,19.84,126.8
2026-01-30 11:00:00+00:00,118.205,7968.675,15937.875,6867.075,22804.95,0.3,21.14,175.6
2026-01-30 12:00:00+00:00,110.39,7426.525,16159.625,6856.225,23015.85,1.3199999999999998,20.080000000000002,172.4
2026-01-30 13:00:00+00:00,110.3175,5588.225,17078.525,6889.025,23967.550000000003,1.6,21.220000000000002,180.0
2026-01-30 14:00:00+00:00,111.195,3141.7,18476.475,6972.625,25449.1,1.78,20.759999999999998,140.0
2026-01-30 15:00:00+00:00,114.9375,967.6999999999999,20438.525,7210.6,27649.125,1.6600000000000001,22.16,87.2
2026-01-30 16:00:00+00:00,124.81,51.05,22486.975,7171.0,29657.975,1.1800000000000002,22.14,30.0
2026-01-30 17:00:00+00:00,122.8875,0.0,23806.0,6878.825,30684.825,0.8,21.880000000000003,0.4
2026-01-30 18:00:00+00:00,113.0875,0.0,24332.325,6875.925,31208.25,0.54,20.740000000000002,0.0
2026-01-30 19:00:00+00:00,108.5975,0.0,24561.075,6873.425,31434.5,0.33999999999999997,22.28,0.0
2026-01-30 20:00:00+00:00,101.6825,0.0,24461.875,6907.95,31369.825,0.27999999999999997,23.0,0.0
2026-01-30 21:00:00+00:00,101.09,0.0,23670.1,6947.15,30617.25,0.27999999999999997,23.1,0.0
2026-01-30 22:00:00+00:00,92.695,0.0,23401.35,6943.075,30344.425,0.45999999999999996,23.0,0.0
2026-01-30 23:00:00+00:00,96.9525,0.0,21013.225,7276.0,28289.225,0.74,24.86,0.0
2026-01-31 00:00:00+00:00,97.3775,0.0,20850.225,7274.05,28124.274999999998,0.76,23.52,0.0
2026-01-31 01:00:00+00:00,94.5075,0.0,20980.4,7270.1,28250.5,0.66,23.26,0.0
2026-01-31 02:00:00+00:00,94.08,0.0,21203.449999999997,7256.85,28460.299999999996,0.74,25.52,0.0
2026-01-31 03:00:00+00:00,93.325,0.0,21479.949999999997,7235.225,28715.174999999996,0.5800000000000001,21.56,0.0
