ts_utc,y_true,lgbm,estimated_bias,bias_corrected
2025-12-15 05:00:00+00:00,86.525,75.65535308242812,-1.4923760570770148,77.14772913950513
2025-12-15 06:00:00+00:00,98.79,94.08004145330403,-1.4923760570770148,95.57241751038104
2025-12-15 07:00:00+00:00,101.1275,112.09788903561794,-1.4923760570770148,113.59026509269495
2025-12-15 08:00:00+00:00,96.65,101.79240810255835,-1.4923760570770148,103.28478415963536
2025-12-15 09:00:00+00:00,89.61500000000001,89.92574966934836,-1.4923760570770148,91.41812572642537
2025-12-15 10:00:00+00:00,79.7225,85.40500176005307,-1.4923760570770148,86.89737781713008
2025-12-15 11:00:00+00:00,79.77,85.02211430100019,-1.4923760570770148,86.5144903580772
2025-12-15 12:00:00+00:00,88.26,88.18617882103233,-1.4923760570770148,89.67855487810934
2025-12-15 13:00:00+00:00,95.4375,104.70264840522532,-1.4923760570770148,106.19502446230233
2025-12-15 14:00:00+00:00,107.3,114.36046214140434,-1.4923760570770148,115.85283819848135
2025-12-15 15:00:00+00:00,108.655,119.74009573577604,-1.4923760570770148,121.23247179285305
2025-12-15 16:00:00+00:00,104.2125,112.5838896578218,-1.4923760570770148,114.07626571489881
2025-12-15 17:00:00+00:00,98.1575,106.05010651761644,-1.4923760570770148,107.54248257469345
2025-12-15 18:00:00+00:00,90.4175,101.13147912653164,-1.4923760570770148,102.62385518360865
2025-12-15 19:00:00+00:00,84.25,88.71881664908074,-1.4923760570770148,90.21119270615775
2025-12-15 20:00:00+00:00,85.17,81.62890000451269,-1.4923760570770148,83.1212760615897
2025-12-15 21:00:00+00:00,84.9775,86.0544710689307,-1.4923760570770148,87.5468471260077
2025-12-15 22:00:00+00:00,80.4625,76.80325158408341,-1.4923760570770148,78.29562764116042
2025-12-15 23:00:00+00:00,80.67,86.52208426093053,-1.5600472545800672,88.0821315155106
2025-12-16 00:00:00+00:00,79.05250000000001,88.22819323816185,-1.5600472545800672,89.78824049274192
2025-12-16 01:00:00+00:00,77.0975,86.2466223338041,-1.5600472545800672,87.80666958838417
2025-12-16 02:00:00+00:00,79.0525,89.57874568292982,-1.5600472545800672,91.13879293750989
2025-12-16 03:00:00+00:00,80.3875,89.56052127463923,-1.5600472545800672,91.1205685292193
2025-12-16 04:00:00+00:00,82.3125,94.88266757858032,-1.5600472545800672,96.4427148331604
2025-12-16 05:00:00+00:00,88.4,99.77291346693862,-1.5600472545800672,101.33296072151869
2025-12-16 06:00:00+00:00,91.385,117.75453567359288,-1.5600472545800672,119.31458292817295
2025-12-16 07:00:00+00:00,100.4675,123.36447073000338,-1.5600472545800672,124.92451798458345
2025-12-16 08:00:00+00:00,101.265,109.07208117476762,-1.5600472545800672,110.63212842934769
2025-12-16 09:00:00+00:00,92.345,100.15446661096335,-1.5600472545800672,101.71451386554342
2025-12-16 10:00:00+00:00,90.6075,95.7138389703874,-1.5600472545800672,97.27388622496747
2025-12-16 11:00:00+00:00,91.5125,104.60023880042286,-1.5600472545800672,106.16028605500293
2025-12-16 12:00:00+00:00,99.885,106.1423159652533,-1.5600472545800672,107.70236321983337
2025-12-16 13:00:00+00:00,124.3975,120.22982215190925,-1.5600472545800672,121.78986940648932
2025-12-16 14:00:00+00:00,139.3775,156.68689227795386,-1.5600472545800672,158.24693953253393
2025-12-16 15:00:00+00:00,155.3125,186.75663913442273,-1.5600472545800672,188.3166863890028
2025-12-16 16:00:00+00:00,162.20499999999998,170.3099304645999,-1.5600472545800672,171.86997771917996
2025-12-16 17:00:00+00:00,142.25,158.225196041507,-1.5600472545800672,159.78524329608706
2025-12-16 18:00:00+00:00,137.0975,148.461146275533,-1.5600472545800672,150.02119353011307
2025-12-16 19:00:00+00:00,128.85,128.41852499499151,-1.5600472545800672,129.97857224957158
2025-12-16 20:00:00+00:00,118.9425,117.69228382422264,-1.5600472545800672,119.25233107880271
