ts_utc,y_true,lgbm,delivery_day,calibration_n,radius,lower,upper,covered,lower_pinball,upper_pinball,interval_score,hour
2025-07-16 19:00:00+00:00,129.04,137.3029071361756,2025-07-16 00:00:00+02:00,816,33.708993212334605,103.593913923841,171.0119003485102,True,1.2723043038079496,2.098595017425511,67.41798642466921,21
2025-07-16 20:00:00+00:00,120.71,110.22617316092789,2025-07-16 00:00:00+02:00,816,33.708993212334605,76.51717994859328,143.9351663732625,True,2.209641002570336,1.161258318663125,67.41798642466921,22
2025-07-16 21:00:00+00:00,110.55,104.23687144767707,2025-07-16 00:00:00+02:00,816,33.708993212334605,70.52787823534247,137.9458646600117,True,2.0011060882328766,1.3697932330005849,67.41798642466922,23
2025-07-16 22:00:00+00:00,103.76,95.75952725462705,2025-07-17 00:00:00+02:00,840,33.243987394994065,62.51553985963298,129.0035146496211,True,2.062223007018351,1.2621757324810554,66.48797478998813,0
2025-07-16 23:00:00+00:00,98.33,92.44918908285965,2025-07-17 00:00:00+02:00,840,33.243987394994065,59.20520168786558,125.69317647785371,True,1.956239915606721,1.3681588238926858,66.48797478998813,1
2025-07-17 00:00:00+00:00,89.96,87.08384437786727,2025-07-17 00:00:00+02:00,840,33.243987394994065,53.8398569828732,120.32783177286133,True,1.8060071508563398,1.518391588643067,66.48797478998813,2
2025-07-17 01:00:00+00:00,84.81,84.96909172257574,2025-07-17 00:00:00+02:00,840,33.243987394994065,51.725104327581676,118.2130791175698,True,1.6542447836209164,1.6701539558784901,66.48797478998813,3
2025-07-17 02:00:00+00:00,85.76,85.6612311605155,2025-07-17 00:00:00+02:00,840,33.243987394994065,52.417243765521434,118.90521855550956,True,1.6671378117239286,1.657260927775478,66.48797478998813,4
2025-07-17 03:00:00+00:00,89.0,93.90397619015636,2025-07-17 00:00:00+02:00,840,33.243987394994065,60.65998879516229,127.14796358515042,True,1.4170005602418856,1.9073981792575212,66.48797478998813,5
2025-07-17 04:00:00+00:00,104.05,109.36982455154693,2025-07-17 00:00:00+02:00,840,33.243987394994065,76.12583715655286,142.61381194654098,True,1.396208142172357,1.928190597327049,66.48797478998812,6
2025-07-17 05:00:00+00:00,110.33,109.09637639093158,2025-07-17 00:00:00+02:00,840,33.243987394994065,75.85238899593752,142.34036378592566,True,1.7238805502031243,1.6005181892962832,66.48797478998814,7
2025-07-17 06:00:00+00:00,105.92,103.03913869098176,2025-07-17 00:00:00+02:00,840,33.243987394994065,69.7951512959877,136.28312608597582,True,1.8062424352006154,1.5181563042987911,66.48797478998813,8
2025-07-17 07:00:00+00:00,93.1,88.49532190959705,2025-07-17 00:00:00+02:00,840,33.243987394994065,55.25133451460299,121.73930930459112,True,1.8924332742698504,1.4319654652295561,66.48797478998813,9
2025-07-17 08:00:00+00:00,85.0,72.44964882409266,2025-07-17 00:00:00+02:00,840,33.243987394994065,39.2056614290986,105.69363621908673,True,2.28971692854507,1.0346818109543363,66.48797478998813,10
2025-07-17 09:00:00+00:00,77.07,53.38775786566831,2025-07-17 00:00:00+02:00,840,33.243987394994065,20.143770470674248,86.63174526066237,True,2.8463114764662873,0.4780872630331189,66.48797478998813,11
2025-07-17 10:00:00+00:00,70.17,38.91939267228983,2025-07-17 00:00:00+02:00,840,33.243987394994065,5.675405277295766,72.1633800672839,True,3.224729736135212,0.09966900336419471,66.48797478998813,12
2025-07-17 11:00:00+00:00,55.26,29.525428030231588,2025-07-17 00:00:00+02:00,840,33.243987394994065,-3.718559364762477,62.76941542522565,True,2.9489279682381238,0.37547077126128275,66.48797478998813,13
2025-07-17 12:00:00+00:00,49.78,31.0662250774815,2025-07-17 00:00:00+02:00,840,33.243987394994065,-2.1777623175125633,64.31021247247557,True,2.5978881158756284,0.7265106236237785,66.48797478998813,14
2025-07-17 13:00:00+00:00,66.18,41.91424140240731,2025-07-17 00:00:00+02:00,840,33.243987394994065,8.670254007413249,75.15822879740138,True,2.875487299629338,0.4489114398700686,66.48797478998813,15
2025-07-17 14:00:00+00:00,74.79,59.57760914272082,2025-07-17 00:00:00+02:00,840,33.243987394994065,26.333621747726752,92.82159653771488,True,2.422818912613663,0.9015798268857438,66.48797478998813,16
2025-07-17 15:00:00+00:00,82.71,76.88001435139985,2025-07-17 00:00:00+02:00,840,33.243987394994065,43.636026956405786,110.12400174639392,True,1.9536986521797104,1.3707000873196962,66.48797478998813,17
